text,translated_text,label
 claro pero la masa es lo que es una borregada encantada de llevar el estatus de falso aliado el que sea que cante la estrellita qué más les da ,of course but the masses are what they are a sheep delighted to carry the status of false ally whoever the little star sings what else does it matter to them,0
cancelado el pitcnt por falso aliado ,canceled the pitcnt for false ally,0
red circlecomienza la mesa de debate “bio combustibles basados en cultivos alimentarios un falso aliado en la reducción de las emisiones del transporte ” organizado por y donde participa y ,red circle begins the discussion table biofuels based on food crops a false ally in the reduction of transport emissions organized by and where it participates and,0
prefiero a un enemigo declarado que a un falso aliado por eso prefiero a uno del pp que a los comunes ,i prefer a declared enemy than a false ally thats why i prefer one of the pp than the common ones,0
mejor tener 2 enemigos claramente identificados que 1 sólo y un 1 falso aliado en espera del mejor momento táctico para traicionarnos en el momento más vulnerable ,better to have 2 clearly identified enemies than just 1 and 1 false ally waiting for the best tactical moment to betray ourselves at the most vulnerable moment,0
casi que prefiero al macho que me grita en la calle que al falso aliado queriendo mansplainear hasta en issues que no tiene idea,i almost prefer the male who yells at me in the street than the false ally wanting to mansplain even in issues that he has no idea,1
 bueno la realidad es que es un falso aliado es cómo decir que por haber nacido con coches en la calle todo el mundo sabe conducir pues por tener un móvil o dispositivo en el hogar no se es competente digital ,well the reality is that he is a false ally it is like saying that because he was born with cars on the street everyone knows how to drive because having a mobile or device at home does not make him digitally competent,0
 me parece que tú aproximación al punto no es la correcta nadie está burlándose de hombres que intentan deconstruirse el personaje de y hace mofa de un falso aliado miguel al final resultó no ser lo que predica es decir es un falso deconstruido,it seems to me that your approach to the point is not correct nobody is making fun of men who try to deconstruct the character of and mocks a false ally miguel in the end it turned out not to be what he preaches that is he is a false deconstructed,0
 es él mismo link rolling on the floor laughingrolling on the floor laughing en portada y en primer lugar como falso aliado emilio osorio marcos fire,he is himself link rolling on the floor laughing rolling on the floor laughing on the cover and in the first place as a false ally emilio osorio marcos fire,0
 tengo entendido que al menos en argentina significa falso aliado de la causa feminista que simula solo para lograr levantarse alguna militante o algo así yo no sé identificarlos así que aún no tuve que usar el término smiling face with smiling eyes,i understand that at least in argentina it means a false ally of the feminist cause that he pretends just to get up some militant or something like that i dont know how to identify them so i still havent had to use the term smiling face with smiling eyes,1
la verdad jajaja mi hermano es así y normal cuándo me dice que me quiere mucho yo le digo cosas cursis y cuándo saca su otro gemelo nos damos jaja desde que tengo uso de razón él es así le pegaba a los niños a las trabajadoras a mi me ha servido de entrenamiento y familia ,the truth hahaha my brother is like that and normal when he tells me that he loves me a lot i tell him corny things and when he brings out his other twin we give each other haha ​​since i can remember he is like that he used to hit the children and the workers to me has served as training and family,1
 mi más sentido pésame señora cecilia la pérdida de un ser querido nos deja una herida que con el tiempo va sanando y estoy seguro dios le dará la conformidad que necesita la familia en estos momentos le deseo lo mejor ,my deepest condolences mrs cecilia the loss of a loved one leaves us with a wound that will heal over time and i am sure god will give you the conformity that the family needs at this time i wish you the best,0
 hecho así que mi cuenta esta sobrevalorada loko estoy haciendo todo mal se cancela el futuro plan que tenía de cobrar por tendencias voy a avisarle a la familia ,done so my account is overvalued loko im doing everything wrong the future plan i had to charge for trends is canceled im going to notify the family,0
comunicado a toda la familia educativa page facing upala clase alegre sy seguros ,communicated to the whole educational family page facing upala happy class sy insurance,0
 amén y gracias dios mío por mi salud y la de mi familia ,amen and thank you my god for my health and that of my family,0
 muchas felicidades por aprovechar esta oportunidad y convertirte en un orgullo para mexico y tu familia clapping handsclapping handsclapping hands,congratulations for taking advantage of this opportunity and becoming a source of pride for mexico and your family clapping handsclapping handsclapping hands,0
nuevo golem que se une a mi familia top 21 más raro de 8888 por 26 sol con los ojos más raros y skin ,new golem joining my family top 21 rarest of 8888 for 26 sun with the rarest eyes and skin,0
 siempre puedes ver si tu familia puede tener lazos de sangre internacional como los alemanes aunque los malo solo lo dan hasta segunda generación,you can always see if your family may have international blood ties like the germans although the bad guys only give it up to the second generation,0
 usted lo a dicho con el próximo presidente pero de la junta de padres de familia de el colegio de sus hijos,you have said it with the next president but from the parents board of your childrens school,0
 si sospecha lo van a callar con mucha pero mucha puso la cara para militarlas syringesyringeen familia face with raised eyebrowperson shrugging mediumlight skin tone,if he suspects they will shut him up with a lot but a lot he put his face to military the syringesyringeen family face with raised eyebrowperson shrugging mediumlight skin tone,1
 llevarlo de a poco y no marearlo es la misión del club y su familia ,taking him little by little and not making him dizzy is the mission of the club and his family,0
me da risa pensar que harían mi mamá y tíos si no estuviera no lo digo de egolatra ni nada es que en la familia soy el único que se maneja con internet en todo sentido ni las nuevas generaciones son rápidas en el tema face with tears of joyface with tears of joy,it makes me laugh to think what my mom and uncles would do if i werent there im not saying this about being egotistical or anything its that in the family im the only one who deals with the internet in every way nor are the new generations quick on the subject of face with tears of joyface with tears of joy,0
 la adopción se hace para buscarle una familia a un niño no para buscar un hijo la gestación subrogada es para satisfacer los deseos de adultos ,adoption is done to find a family for a child not to look for a child surrogacy is to satisfy the wishes of adults,0
 tranqui jsadjajsd mmm a ver para lo del ambiente no sabria que decirte no te sientes comoda con tus amigos o familia y en lo otro tengo la re experiencia estudio una carrera que no me gusta en una universidad que casi no he hecho amigos y solo te puedo decir 2 cosas ,relax jsadjajsd mmm lets see about the environment i wouldnt know what to tell you you dont feel comfortable with your friends or family and in the other i have the re experience i study a career that i dont like in a university that i have hardly made friends and i can only you say 2 things,0
nooo si yéndome bárbaro por laburar de lo que me gusta teniendo familia salud amigos novia todo me voy a poner a leer lo que opinás vos que no tenés foto de perfil te llamás mr capotrader 22 tenés 12 followers no llegás a los 25 años y vivís con tus papis jaja no ,nooo yes going barbaric for working on what i like having family health friends girlfriend everything im going to read what you think you who dont have a profile picture your name is mr capotrader 22 you have 12 followers you dont get to be 25 and you live with your parents haha ​​no,0
por favor no la entreguen sin esterilizar tomen todas las medidas para que quien la adopte sea para considerarla un miembro más de su familia es muy linda ,please do not deliver her without sterilizing take all measures so that whoever adopts her is to consider her one more member of your family she is very cute,0
de paseo de olla con la familia gua duas rio negro vacaciones contra la corriente adrenalin a puracollision ,on a walk in pot with the family guaduas rio negro vacations against the current adrenalin to puracollision,0
cuando comence a stanear a super junior en mi familia era la rarita de los chinos con los años eso fue cambiando y ahora hasta en las fiestas familiares disfrutan las canciones de sj e incluso cuando no los escucho me dicen que los ponga jsjsjs ese es el efecto que causan relieved face,when i started to stan super junior in my family i was the weirdo of the chinese over the years that changed and now even at family parties they enjoy sjs songs and even when i dont listen to them they tell me to put them on jsjsjs thats the effect that cause raised face,0
 que no si recibieron las maletas de betty la fea en barajas con todo y que tiene orden de arresto en europa visto lo visto yo a los rojos no les creo nunca más sean del país que sean…prohibidoolvidar venezuela fran qui cia cubana,not if they received ugly bettys suitcases in cards with everything and that she has an arrest warrant in europe after all i dont believe the reds anymore no matter what country they are from forbidden to forget venezuela franqui cia cuban,1
la inseguridad llegó al tambo después de varios días de falta de leche en el tanque anoche llegando el tambero para el ordene de la madrugada ve salir 3 personas con bidones de leche dimos aviso a la policía por ahora nada gente a cuidarse que la cosa viene fea ,insecurity arrived at the dairy after several days of lack of milk in the tank last night when the dairyman arrived for the order at dawn he sees 3 people with milk cans leave we notified the police for now nothing people take care that things are getting ugly,0
 entre mis hermanos si soy la más fea literal rubios altos pelirrojos altos que decirte a mi me decían india jajaja,among my brothers yes i am the ugliest literal tall blondes tall redheads what to tell you they called me indian hahaha,0
perdona sí tenés una vibra fea pero igual el problema lo tenía yo,sorry if you have an ugly vibe but i still had the problem,0
no me quiero mirar muy de cerca por q sali re fea,i dont want to look too closely because i came out ugly,0
 2 steph jugó poco recien en su tercer año que tuvo una lesión medio fea el primer y segundo año de steph la rompio absolutamente toda con unos increibles capaz vos empezaste a ver a los warriors en 2015 y no te enteraste,2 steph played little recently in his third year he had a rather nasty injury in stephs first and second year he tore it up completely with some incredible talents you started watching the warriors in 2015 and you didnt find out,0
porque me había quedado sin oxígeno no podía respirar fue la sensación más fea que he vivido sigo recuperándome cada día y le doy gracias a dios por darme una oportunidad más de vida no le deseo a nadie que viva lo que viví pero si de casualidad la viven mi consejo es que ,because i had run out of oxygen i couldnt breathe it was the ugliest feeling ive ever experienced i continue to recover every day and i thank god for giving me one more chance at life i dont wish anyone to experience what i experienced but if by chance they do my tip is,0
 q sorra q sos barby conseguí tus propios novios fea,what a shame youre barby i got your own ugly boyfriends,1
anoche un flaco me respondió una historia y como no le di bola me dijo que soy fea con lentesjdkakskaks el varón que mejor maneja el rechazo,last night a skinny guy answered me a story and since i didnt give him a ball he told me that im ugly with glassesjdkakskaks the man who best handles rejection,1
the audacity de las marcas grandes de hacer ropa tan fea y tan cara,the audacity of big brands to make clothes so ugly and so expensive,0
lo único bueno de que el otro curso tenga mejor campera y chomba es que la voy a ver a mí novia con todo eso el resto una poronga tener la campera y la chomba fea thumbs up,the only good thing about the other course having a better jacket and sweater is that im going to see my girlfriend with all that the rest is a dick to have the ugly jacket and sweater thumbs up,1
si no salgo en tu arbolito pues q te jodan puta fea,if i dont go out in your little tree then fuck you ugly bitch,1
la más fea del valle de san nicolas woman raising hand light skin tone ,the ugliest of the san nicolas valley woman raising hand light skin tone,1
aveces tengo el autoestima re arriba aveces me siento horrible gorda fea jajajajja esto soyface with tears of joyface with tears of joyface with tears of joy,sometimes my selfesteem is up sometimes i feel horrible fat ugly hahahahaha this is face with tears of joyface with tears of joyface with tears of joy,0
le entiendo mas a los memes en portugues que a la documentación fea de oracle ,i understand the memes in portuguese more than the ugly oracle documentation,0
que le paso a nuestra camiseta que fea que es mbae pio pea meta sport person facepalming light skin toneperson facepalming light skin tone,what happened to our shirt how ugly what is mbae pio pea meta sport person facepalming light skin toneperson facepalming light skin tone,0
 qué harán las feminazis ahora que la feminazi máxima kena lorenzini fue descubierta como acosadora sexual y laboral seguro que por ser de izquierda no harán nada como ocurrió con boric,what will the feminazis do now that the maximum feminazi kena lorenzini was discovered as a sexual and labor harasser surely because she is from the left they will not do anything like what happened with boric,1
 encuesta mas pizada si la natalidad actual es en mis dias fue de de 5 niñas por cada varón vivo porque tendríamos que escoger entre un hueco o un adefesio feminazi ,most popular survey if the current birth rate is in my days was 5 girls for every male alive because we would have to choose between a hole or a feminazi monstrosity,1
me he depilado las piernas después de un montón de meses en fin puta feminazi hipócrita,i have shaved my legs after a lot of months anyway hypocritical feminazi bitch,1
 me quede en la parte que dijo feminazi nadie que quiere criticar constructivamente lo hace desde una postura ,i stayed in the part that feminazi said nobody who wants to criticize constructively does it from a position,1
ni ucrania está en la otan ni hay ahí misiles de usa ni gente inteligente defiende a putin solo por estar contra la ideología de género sentido comun el lobby feminazi o pensamiento muy primitivo incultos ,neither ukraine is in nato nor are there us missiles there nor are intelligent people defend putin just for being against gender ideology common sense the feminazi lobby or very primitive thought uneducated,1
 me parece una cosa horrible que entre mas espacios ganamos más nos atacan y luego si dices algo “feminazi” te llaman ,it seems horrible to me that the more spaces we gain the more they attack us and then if you say something feminazi they call you,1
 el radicalismo obtuso es el enemigo de la 4t en el obradorismo es el equivalente al movimiento feminazi en la derecha si lo entienden se hacen pen s ,obtuse radicalism is the enemy of the 4t in the obradorismo it is the equivalent of the feminazi movement on the right if they understand it they think s,1
 jajajaja feminazi detectada son las más frágiles te recuerdo que tu papá y tu tío son masculinos eso mismo que tú llamas machitos face with tears of joyface with tears of joy,hahahaha detected feminazi are the most fragile i remind you that your dad and your uncle are masculine that same thing you call machitos face with tears of joyface with tears of joy,1
 no va saltar la feminazi que diga no ahí que pegar a la mujer y luego piden igual clown faceclown faceclown face patea te patean así de facil,the feminazi who says you dont have to hit the woman and then they ask for the same thing is not going to jump clown faceclown faceclown face kick they kick you that easy,1
 por eso hay tanta femi nazi los valores son los mismos para hombres y mujeres uno de los mas importantes es el respeto y todos lo quieren ignorar,that is why there are so many femi nazis the values ​​are the same for men and women one of the most important is respect and everyone wants to ignore it,1
 arréglese la vista petriste feminazi porque en realidad son representantes de la primera línea ,fix the petristic feminazi view because in reality they are representatives of the front line,1
 retratada quedas tu guapi y nadie te falta el respeto por ser mujer no vengas de feminazi te lo decimos como personas me da igual hombre que mujer y eres falsa y muy bajuna y ojalá tu recorrido en tv sea muy corto con tu afan de protagonismo eres ridícula ,you are portrayed as handsome and no one disrespects you for being a woman do not come from feminazi we tell you as people i do not care about men or women and you are false and very lowkey and i hope your tv career is very short with your desire for prominence you are ridiculous,1
 la izquierda feminazi esta mostrando su verdadera cara en este caso ir contra la presunción de inocencia y perpetuar la persecución política de opositores ,the feminazi left is showing its true face in this case going against the presumption of innocence and perpetuating the political persecution of opponents,1
 esto es un plan feminazi para que todas las mujeres odien a los hombres y se vuelvan lesbianas ,this is a feminazi plan for all women to hate men and become lesbians,1
el intento fallido de cambio de imagen por una condescendiente con el genero femenino es una mala estrategia la mujer chilena no es hueona y que un sequito feminazi quiera ocultar tus abusos sexuales e intentos de violaciones de tu parte es tu lápida boric viola dor ,the failed attempt to change your image by someone condescending to the female gender is a bad strategy chilean women are not stupid and that a feminazi entourage wants to hide your sexual abuse and rape attempts on your part is your tombstone boric viola dor,1
en toda tu familia machista tenes una full feminazi te voy a cambiar la vida,in all your macho family you have a full feminazi im going to change your life,1
 jaja si le faltaba algo a zoe era que lo defendiera una torta feminazi la peor mierda de la sociedad actual defendiendo a un grupo de estafadores que terminan tarde o temprano en cana tiene sentido,haha if zoe was missing something it was to be defended by a feminazi cake the worst shit in todays society defending a group of scammers who end up in jail sooner or later makes sense,1
woman facepalming medium skin tone tan viejo y sigues victimizándote ya solo te falta el pañuelo verde eres político o feminazi ,woman facepalming medium skin tone so old and you keep victimizing yourself all you need is the green scarf you are political or feminazi,1
 existe violencia física cuando una de las 2 partes es más fuerte y la otra débil existe violencia estética cuando una de las 2 partes es más linda guapa sexy y la otra es una feminazi bien fea ,there is physical violence when one of the 2 parties is stronger and the other weak there is aesthetic violence when one of the 2 parties is prettier pretty sexy and the other is a very ugly feminazi,1
aquí la opinión de lorena cortés sobre ⁦⁩ “feminicidio infantil” red113 ,here is the opinion of lorena cortés on child femicide red113,0
 se configura la apología del delito de feminicidio con razón de género y crimen de odio ,the apology of the crime of femicide with gender reason and hate crime is configured,1
diciembre inició con un feminicidio en girardota ,december began with a femicide in girardota,1
cifras de enero a noviembre de 2021 que no deben pasar desapercibidas backhand index pointing down 123 casos con características de feminicidio 277 tentativas de feminicidio 9398 casos de violación sexual 59 498 casos de violencia física 511 casos de acoso sexual en espacios públicos,figures from january to november 2021 that should not go unnoticed backhand index pointing down 123 cases with characteristics of femicide 277 attempted femicide 9398 cases of rape 59498 cases of physical violence 511 cases of sexual harassment in public spaces,1
están el poco de bobas hptas reclamando que por qué no se imputó a yhonier leal por el delito de feminicidio se las dan de feministas y no saben qué es el feminismo creen que ser feminista y defensoras de la mujer nada más es cortarse el pelo y pintárselo de morado ,there are some stupid hptas claiming that why wasnt yhonier leal charged with the crime of femicide they claim to be feminists and dont know what feminism is they believe that being a feminist and defenders of women is nothing more than cutting your hair and painting it delayed,1
 y tú qué harías ytuquehariasyotbloharia in dul to amara sevilla in dul to a madres protector as stop sap protec cin infancia ,y tú qué hacerías ytuquehariasyotbloharia in dul to amara sevilla in dul to a madres protector as stop sap protec cin infancy,0
 con ricardo anaya no habría 600 00 muertos por pandemia ni 110 000 muertos por el crimen organizado ni tuviésemos niños con cáncer desatendidos ni tanto feminicidio etc y además peña nieto tal vez estaría en el bote y tu jefe malo estaría felíz criticando a anaya o no ,with ricardo anaya there would not be 600000 deaths from a pandemic nor 110000 deaths from organized crime nor would we have children with cancer neglected nor so much feminicide etc and also peña nieto perhaps he would be in the boat and your bad boss would be happy criticizing anaya or not,0
 y cuando muere una mujer es feminicidio y cuando muere un hombre pues ni modo algo hacia andaba en malos pasos seguro se lo busco como si un hombre valiera menos ,and when a woman dies its femicide and when a man dies well theres no way he was taking bad steps im sure i look for it as if a man were worth less,1
feminicida de niña de 10 años es detenido se le acusa del brutal crimen en el municipio de zo quit ln zo quit ln viola cin fem inici dio ,femicide of a 10yearold girl is arrested and accused of the brutal crime in the municipality of zo quit ln zo quit ln violates cin fem inici di,1
 la manera más efectiva de abordar la violencia deg nero es trabajar en alianza entre sociedad civil instituciones públicas y tomadorxs de decisiones aspiramos a una ola conjunta para erradicar la violencia que es su forma más extrema llega al feminicidio ,the most effective way to address gender violence is to work in alliance between civil society public institutions and decision makers we aspire to a joint wave to eradicate violence which is its most extreme form and reaches feminicide,0
triangular flagtriangular flagtriangular flagtriangular flag en amistades conocidos que en fb reaccione con “me divierte” a una publicación que compartiste sobre la nota de un feminicidio ,triangular flag triangular flag triangular flag triangular flag in friends acquaintances who on fb react with amusing me to a publication that you shared about the note of a femicide,1
 te falto recordar fem inici dio pensive faceline a12noseolvida más los acaecidos por los desastres sinfonden,i need to remember fem started pensive faceline a12dont forget those that occurred due to sinfonden disasters,0
seimujer creará un fondo de apoyo para familias víctimas de feminicidio ,seimujer will create a support fund for families victims of femicide,0
 ese sombrerito seguirá pensando que el feminicidio es producto de la ociosidad tal como dijo en campaña va can cia pedro castillo ya,that little hat will continue to think that femicide is the product of idleness as he said in the va can cia pedro castillo campaign now,1
 “el feminicidio se sustenta en la diferencia de la fuerza física” quedé eyemoutheye,“femicide is based on the difference in physical strength” i was left eyemoutheye,1
pensive faceuna mujer murió apuñalada ocurrió tras el cumpleaños de uno de sus hijos el hombre huyó pero luego fue detenido aparentemente las peleas entre la pareja era habituales 24horassnt,pensive facea woman stabbed to death occurred after the birthday of one of her children the man fled but was later arrested apparently the fights between the couple were common 24 hourssnt,1
 si una lesbiana mata a su pareja es feminicidio o agresión homófoba thinking face,if a lesbian kills her partner it is femicide or homophobic aggression thinking face,1
la joven de 18 años había sido reportada como desaparecida el 22 de noviembre en quer taro su cuerpo sin vida fue encontrado 48 horas después never a shui mil pan fem inici dio lizbeth ssp fg q ,the 18yearold girl had been reported missing on november 22 in quer taro her lifeless body was found 48 hours later never a shui mil pan fem inici dio lizbeth ssp fg q,0
 se les dijo desde antes pero ahh no ellos hasta publicando un manifiesto sobre el feminismo escrito por un hombre jaja,they were told before but ahh not them even publishing a manifesto on feminism written by a man haha,1
 políticas de igual de género… pro aborto ippf y feminismo para fines de lucro con bolsillo ajeno tal como en españa y argentina ,gender equality policies… pro abortion ippf and feminism for profit with someone elses pocket as in spain and argentina,1
 a ver si queda claro estos son los valores que nos unen libertad no al aborto no al movimiento lgbt no al feminismo no al nuevo orden mundial no a la vacunacion obligatoria carnet sanitario no a la alianza con china rusia venezuela cuba y demás bostas jj gomez centurion,lets see if it is clear these are the values ​​that unite us freedom no to abortion no to the lgbt movement no to feminism no to the new world order no to mandatory vaccination health card no to the alliance with china russia venezuela cuba and other bostas jj gomez centurion,1
 por otro lado estas hablando del lado nefasto del feminismo que son las terf aprende a diferenciar,on the other hand you are talking about the nefarious side of feminism which is terf learn to differentiate,1
 a la luz de los hechos según parece ese ministerio de juguete se dedica a la apología de la delincuencia y al apoyo de los abusos sexuales lo de juana rivas no es nuevo se ha oído mucho lo de baleares con razón no representas al auténtico y centenario feminismo ,in light of the facts it seems that this toy ministry is dedicated to apologizing crime and supporting sexual abuse the thing about juana rivas is not new much has been heard about the balearic islands rightly you do not represent the authentic and centennial feminism,1
 en que parte del feminismo hablan sobre los derechos de los hombres si su ideología se basa en pisotear los derechos de estos últimos hay hombres machistas y no machistas y eso no los hace menos hombres ,in which part of feminism do they talk about the rights of men if their ideology is based on trampling on the rights of the latter there are macho and nonmacho men and that does not make them less men,1
 hablando de feminismo que vergüenza gente que ha dado su apoyo incondicional a un gobierno miso gino ,speaking of feminism what a shame people who have given their unconditional support to a misogynistic government,1
laisladelastentaciones11 no os entiendo de verdad no veo aquí a ningún maltratador psicológico la manipulación me parece que viene mucho más por parte de tania que se ha aprendido un discurso populista para soltarlo y la aplaudan eso no es feminismo señor ,laisladelastentaciones11 i do not really understand you i do not see any psychological abuser here the manipulation seems to me that it comes much more from tania than she has learned a populist speech to release it and applaud her that is not feminism sir,1
monita escuché tu saludo en la mañana y me emocioné igual que cuando le dedicaste una canción de mamita y mi mami estoy en la capital ahora soy vecina de san miguel así que feliz si nos encontramos y brindamos por la vida el feminismo y les perrites purple heart ,little monkey i heard your greeting in the morning and i was as excited as when you dedicated a song about mommy and my mommy im in the capital now im a neighbor of san miguel so happy if we meet and toast to life feminism and purple heart dogs,0
 bicampeón mexicano y campeón mundial a mucha gente le cae mal o no le gusta por eso del feminismo u otras polémicas pero no pueden negar los hechos ,twotime mexican champion and world champion many people dislike him or dont like him because of feminism or other controversies but they cannot deny the facts,1
 menos mal que ayer te pedí que no pausaras más el feminismo ahre,good thing yesterday i asked you not to pause feminism anymore ahre,1
es vergonzoso que no haya sido expulsada la señora pariente del plató después del alegato machista que soltado y esta es cadena que condena el machismo y es abanderado del feminismo que vergüenza secret cuentaatras12 crislu30n,it is shameful that the lady relative of the set was not expelled after the sexist allegation that she released and this is a chain that condemns machismo and is a standard bearer of feminism what a shame secret countdown12 crislu30n,1
me gusta mucho el cliche de tener una hija mujer y vestirla toda de rosa y que se obsesione con princesas y barbies y asi perdon feminismo te he fallado,i really like the cliche of having a female daughter and dressing her all in pink and becoming obsessed with princesses and barbies and so sorry feminism i have failed you,1
 eres increíble fomentar la desigualdad y el odio lo mismo que el patriarcado eso es lo que conseguis con tu definición de feminismo ,you are amazing fomenting inequality and hate the same as patriarchy that is what you get with your definition of feminism,1
cuando no hay argumentos las “ mujeres” que defienden ese feminismo enfermizo sacan a pasear su chavacaneria y su ignorancia con el valor que esta les regala no me representáis ninguna de vosotras yo no le pago para que se toque las tetas a trabajar y a leer oportunista ,when there are no arguments the women who defend that sick feminism take their chavacaneria and their ignorance for a walk with the value that this gives them you do not represent any of you i do not pay them to touch their tits to work and read opportunistically,1
argentina tiene feminismo de sobra si abrimos la economía y desregulamos el comercio empezaría a verse un alza en las exportaciones de feminismo hacia esta clase de países vayan no más ,argentina has plenty of feminism if we open up the economy and deregulate trade we would begin to see a rise in the exports of feminism to this kind of country just go,1
chulada haber sido parte de la primera tanda de romp eolas inolvidable experiencia al lado de mujeres impresionantes y de la mano de y revolving heartssparklesblack heart mucha lectura y reflexión aprendizaje amigas y feminismo fireopen bookheavy heart exclamation️ ay inscríbanse amics revolving hearts ,cool to have been part of the first batch of romp eolas unforgettable experience next to impressive women and by the hand of y revolving heartssparklesblack heart a lot of reading and reflection learning friends and feminism fireopen bookheavy heart exclamation️ oh sign up friends revolving hearts,0
 mi foto de perfil es mi amado hijo perruno que ya no está con nosotros crying face,my profile picture is my beloved dog son who is no longer with us crying face,0
soy la amiga que arruina la foto en grupo con mis amigas kakajajaaj,im the friend who ruins the group photo with my friends kakajajaaj,0
pues me voy a dormir con otro día más de rol tremendo en y como muestra una foto con mi hermana ,well im going to sleep with another day of tremendous role in and as a photo shows with my sister,0
conversación con mi mamáella niña te ves flaca en esa foto allá si bajas de peso yo mami es q a mi me gusta ir gorda a sahagun pq así enamoro menos smiling face with smiling eyes,conversation with my mom girl you look skinny in that photo there if you lose weight mommy is that i like to go fat to sahagun because that way i fall in love less smiling face with smiling eyes,1
 pensé que era foto del tipo que muestra un egg y unas plantas face with tears of joy,i thought it was a photo of the guy who shows an egg and some plants face with tears of joy,0
con mis hermanitos vimos el exorcismo de emily rose y ahora nuestro grupo se llama emily y una foto de ella endemoniada jajjjjjj,with my little brothers we saw the exorcism of emily rose and now our group is called emily and a picture of her demonized hahaha,0
tómame una foto así bien sepsi ,take a picture of me like this ok sepsi,0
 cuanta belleza en una sola foto omg ,how much beauty in a single photo omg,0
yo era ateo hasta que vi esta foto y ni supe a quien agradecerle ,i was an atheist until i saw this photo and i didnt even know who to thank,0
 la calidad de la foto no es la mejor pero está hiper logrado victory hand light skin tone,the quality of the photo is not the best but it is hyper successful victory hand light skin tone,0
 se que me amas igual que yo a ti es por eso que que no me habría molestado que alguien te hubiese ayudado a darme ese regalo es una foto preciosa bajaba la mirada por la vergüenza sonrojándome y siendo incapaz de mirarte ,i know you love me the same way i love you thats why i wouldnt have been bothered if someone had helped you give me that gift its a beautiful photo i looked down in shame blushing and unable to look at you,0
 que bien t editaron la foto hermosa ,how well you edited the beautiful photo,1
enamorada de los vatos de la foto les rezo los amo me tienen a sus pies b tsx am as ,in love with the dudes in the photo i pray to them i love them they have me at their feet b tsx am as,0
los muertos invisibles y los que salen en los medios con nombre apellido profesión foto generalmente unos catalogados de daños colaterales y otros como asesinatos ,the invisible dead and those who appear in the media with first name last name profession photo generally some are classified as collateral damage and others as murders,0
 foto guillermo maripán se encontró con dominic thiem y nicolás massú en su viaje a chile para sumarse a cooperativa contigo ,photo guillermo maripán met dominic thiem and nicolás massú on his trip to chile to join the cooperative with you,0
 elimina la foto no da por respeto a la familia ,delete the photo does not give out of respect for the family,0
yo yo me emociono por mi amiga que logró tomarse una foto con chris después de que por 5 años lo anhelo loudly crying facered heart,i i get excited for my friend who managed to take a picture with chris after i longed for him for 5 years loudly crying facered heart,0
vi un tw de dark que tenia una foto de una casa con la fecha 9 de noviembre del 2019 y de la nada todo tuitttts del 2019 chan,i saw a tw from dark that had a photo of a house with the date november 9 2019 and out of nowhere all tweetttts from 2019 chan,0
acaba de publicar una foto en los militares 4265 ,just posted a photo in the military 4265,0
no conozco mina más frígida q vos jajajajajaja coge corazón t hace falta,i dont know a more frigid mine than you hahahahahaha take heart you need it,1
 con tantos traumas creo quiso decir frigida ,with so many traumas i think he meant frigid,1
 ay que sosa y frigida eres y que analfabeta sexual pero tú sabes lo que es el sexo tántrico tonta que eres muy tonta,oh how bland and frigid you are and how sexually illiterate but you know what tantric sex is silly you are very silly,1
 y no será que la virilidad el orgasmo y la libido son también parte de la creacion de dios o será que él se equivoco pobre marido de esta pastorita frigida el pobre debe tener callos de tanto masturbarse o novias en todas partes ,and it could not be that virility orgasm and libido are also part of gods creation or could it be that he was wrong poor husband of this frigid little shepherdess the poor man must have calluses from masturbating so much or girlfriends everywhere,1
segundo el mundo y ecuador en especial es un pañuelo el hecho de que seas una curuchupa frígida viviendo solo del qué dirán no te da derecho a catalogar a nadie que viva su sexualidad de manera distinta como zorra puta o chulla ,second the world and ecuador in particular is a handkerchief the fact that you are a frigid curuchupa living only what they will say does not give you the right to classify anyone who lives their sexuality in a different way as a bitch whore or chulla,1
 aguanta fachita hija única era para el pipope ya está saliendo lo que llevas dentro ya decía que no eres solo una carta bonita eres muchocontenidodeletrina más grinning face with big eyes me da gusto neta eres lo que eres fachada de cuál otro de tus ocho pies cojeas frígida mal aliento ,hold on fachita only daughter it was for the pipope what you have inside is already coming out i already said that you are not just a pretty letter you are a lot of content spell more grinning face with big eyes i really like you you are what you are the facade of which other of your eight feet you limp frigid bad breath,1
 hahaha yo no soy de comprar condones porque sola y frigida face with tears of joy si que nunca he pasado por eso face with tears of joy,hahaha im not one to buy condoms because im alone and frigid face with tears of joy yes ive never been through that face with tears of joy,0
 cuando tengas 83 años y te metan a una celda frígida húmeda sin sol mientras tú pasas un proceso de neumonía hablamos creo que estudiaste algo de derecho y sabes de sobra que hasta los reos tienen derechos humanos contemplado en derechos internacionales,when youre 83 years old and they put you in a frigid cell with no sun while you go through a process of pneumonia well talk i think you studied some law and you know very well that even inmates have human rights as contemplated in international rights,0
 que roteque la señora frigida que terrible,that the frigid lady rotates how terrible,1
 así fue su diagnostico de la realidad es como el perro a lo vitola en modo frígida y anti erotico estéril ,this was his diagnosis of reality its like the dog in a band in a frigid and sterile antierotic mode,1
vocera fascista crush es te monta amlo amlo amlo ya en serio eres un fraude con problemas mentales fascista frigida analfabeta funcional ya te dije te reto a un debate chayotera,fascist spokeswoman crush is riding you amlo amlo amlo seriously you are a fraud with mental problems frigid fascist functional illiterate i already told you i challenge you to a chayotera debate,1
